date,states,cases,number
2021-04-08,louisiana,confirmed,448104
2021-04-08,louisiana,deaths,10200
2021-04-08,maine,confirmed,52996
2021-04-08,maine,deaths,748
2021-04-08,maryland,confirmed,422009
2021-04-08,maryland,deaths,8410
2021-04-08,massachusetts,confirmed,652966
2021-04-08,massachusetts,deaths,17366
2021-04-08,michigan,confirmed,803765
2021-04-08,michigan,deaths,17440
2021-04-08,minnesota,confirmed,535260
2021-04-08,minnesota,deaths,7000
2021-04-08,mississippi,confirmed,306851
2021-04-08,mississippi,deaths,7082
2021-04-08,missouri,confirmed,593771
2021-04-08,missouri,deaths,9001
2021-04-08,montana,confirmed,105883
2021-04-08,montana,deaths,1496
2021-04-08,nebraska,confirmed,213188
2021-04-08,nebraska,deaths,2315
2021-04-08,nevada,confirmed,306315
2021-04-08,nevada,deaths,5313
2021-04-08,new hampshire,confirmed,87441
2021-04-08,new hampshire,deaths,1251
2021-04-08,new jersey,confirmed,942311
2021-04-08,new jersey,deaths,24783
2021-04-08,new mexico,confirmed,193247
2021-04-08,new mexico,deaths,3976
2021-04-08,new york,confirmed,1932145
2021-04-08,new york,deaths,50388
2021-04-08,north carolina,confirmed,928095
2021-04-08,north carolina,deaths,12250
2021-04-08,north dakota,confirmed,104395
2021-04-08,north dakota,deaths,1499
2021-04-08,northern mariana islands,confirmed,160
2021-04-08,northern mariana islands,deaths,2
2021-04-08,ohio,confirmed,1033606
2021-04-08,ohio,deaths,18741
2021-04-08,oklahoma,confirmed,442389
2021-04-08,oklahoma,deaths,6669
2021-04-08,oregon,confirmed,168795
2021-04-08,oregon,deaths,2450
2021-04-08,pennsylvania,confirmed,1064568
2021-04-08,pennsylvania,deaths,25380
2021-04-08,puerto rico,confirmed,144294
2021-04-08,puerto rico,deaths,2141
2021-04-08,rhode island,confirmed,140534
2021-04-08,rhode island,deaths,2636
2021-04-08,south carolina,confirmed,559597
2021-04-08,south carolina,deaths,9237
2021-04-08,south dakota,confirmed,119197
2021-04-08,south dakota,deaths,1939
2021-04-08,tennessee,confirmed,806768
2021-04-08,tennessee,deaths,11895
2021-04-08,texas,confirmed,2820137
2021-04-08,texas,deaths,49171
2021-04-08,utah,confirmed,388970
2021-04-08,utah,deaths,2149
2021-04-08,vermont,confirmed,20669
2021-04-08,vermont,deaths,230
2021-04-08,virgin islands,confirmed,2971
2021-04-08,virgin islands,deaths,26
2021-04-08,virginia,confirmed,631083
2021-04-08,virginia,deaths,10436
2021-04-08,washington,confirmed,375381
2021-04-08,washington,deaths,5367
2021-04-08,west virginia,confirmed,144820
2021-04-08,west virginia,deaths,2735
2021-04-08,wisconsin,confirmed,642966
2021-04-08,wisconsin,deaths,7371
2021-04-08,wyoming,confirmed,56802
2021-04-08,wyoming,deaths,701
2021-04-09,alabama,confirmed,518234
2021-04-09,alabama,deaths,10686
2021-04-09,alaska,confirmed,64259
2021-04-09,alaska,deaths,299
2021-04-09,arizona,confirmed,848217
2021-04-09,arizona,deaths,17062
2021-04-09,arkansas,confirmed,331882
2021-04-09,arkansas,deaths,5661
2021-04-09,california,confirmed,3693793
2021-04-09,california,deaths,60271
2021-04-09,colorado,confirmed,478535
2021-04-09,colorado,deaths,6203
2021-04-09,connecticut,confirmed,321586
2021-04-09,connecticut,deaths,7944
2021-04-09,delaware,confirmed,97784
2021-04-09,delaware,deaths,1573
2021-04-09,district of columbia,confirmed,45634
2021-04-09,district of columbia,deaths,1079
2021-04-09,florida,confirmed,2111799
2021-04-09,florida,deaths,33967
2021-04-09,georgia,confirmed,1047385
2021-04-09,georgia,deaths,18825
2021-04-09,guam,confirmed,8802
2021-04-09,guam,deaths,137
2021-04-09,hawaii,confirmed,30844
2021-04-09,hawaii,deaths,467
2021-04-09,idaho,confirmed,183255
2021-04-09,idaho,deaths,1995
2021-04-09,illinois,confirmed,1276891
2021-04-09,illinois,deaths,23762
2021-04-09,indiana,confirmed,699472
2021-04-09,indiana,deaths,13131
2021-04-09,iowa,confirmed,356073
2021-04-09,iowa,deaths,5849
2021-04-09,kansas,confirmed,306518
2021-04-09,kansas,deaths,4938
2021-04-09,kentucky,confirmed,435601
2021-04-09,kentucky,deaths,6328
2021-04-09,louisiana,confirmed,448838
2021-04-09,louisiana,deaths,10216
2021-04-09,maine,confirmed,53434
2021-04-09,maine,deaths,750
2021-04-09,maryland,confirmed,423849
2021-04-09,maryland,deaths,8424
2021-04-09,massachusetts,confirmed,655278
2021-04-09,massachusetts,deaths,17376
2021-04-09,michigan,confirmed,812489
2021-04-09,michigan,deaths,17471
2021-04-09,minnesota,confirmed,537906
2021-04-09,minnesota,deaths,7010
2021-04-09,mississippi,confirmed,307094
2021-04-09,mississippi,deaths,7086
2021-04-09,missouri,confirmed,594557
2021-04-09,missouri,deaths,9000
2021-04-09,montana,confirmed,106104
2021-04-09,montana,deaths,1521
2021-04-09,nebraska,confirmed,213574
2021-04-09,nebraska,deaths,2326
2021-04-09,nevada,confirmed,306952
2021-04-09,nevada,deaths,5323
2021-04-09,new hampshire,confirmed,87978
2021-04-09,new hampshire,deaths,1253
2021-04-09,new jersey,confirmed,946504
2021-04-09,new jersey,deaths,24826
2021-04-09,new mexico,confirmed,193368
2021-04-09,new mexico,deaths,3978
2021-04-09,new york,confirmed,1940703
2021-04-09,new york,deaths,50465
2021-04-09,north carolina,confirmed,930371
2021-04-09,north carolina,deaths,12273
2021-04-09,north dakota,confirmed,104519
2021-04-09,north dakota,deaths,1501
2021-04-09,northern mariana islands,confirmed,160
2021-04-09,northern mariana islands,deaths,2
2021-04-09,ohio,confirmed,1035552
2021-04-09,ohio,deaths,18827
2021-04-09,oklahoma,confirmed,442805
2021-04-09,oklahoma,deaths,6669
2021-04-09,oregon,confirmed,169338
2021-04-09,oregon,deaths,2451
2021-04-09,pennsylvania,confirmed,1069713
2021-04-09,pennsylvania,deaths,25421
2021-04-09,puerto rico,confirmed,145375
2021-04-09,puerto rico,deaths,2146
2021-04-09,rhode island,confirmed,141097
2021-04-09,rhode island,deaths,2638
2021-04-09,south carolina,confirmed,560762
2021-04-09,south carolina,deaths,9248
2021-04-09,south dakota,confirmed,119467
2021-04-09,south dakota,deaths,1946
2021-04-09,tennessee,confirmed,807921
2021-04-09,tennessee,deaths,11900
2021-04-09,texas,confirmed,2823378
2021-04-09,texas,deaths,49277
2021-04-09,utah,confirmed,389414
2021-04-09,utah,deaths,2157
2021-04-09,vermont,confirmed,20815
2021-04-09,vermont,deaths,231
2021-04-09,virgin islands,confirmed,2971
2021-04-09,virgin islands,deaths,26
2021-04-09,virginia,confirmed,632625
2021-04-09,virginia,deaths,10451
2021-04-09,washington,confirmed,376812
2021-04-09,washington,deaths,5373
2021-04-09,west virginia,confirmed,145299
2021-04-09,west virginia,deaths,2737
2021-04-09,wisconsin,confirmed,644160
2021-04-09,wisconsin,deaths,7376
2021-04-09,wyoming,confirmed,56873
2021-04-09,wyoming,deaths,701
2021-04-10,alabama,confirmed,518588
2021-04-10,alabama,deaths,10712
2021-04-10,alaska,confirmed,64259
2021-04-10,alaska,deaths,299
2021-04-10,arizona,confirmed,849022
2021-04-10,arizona,deaths,17092
2021-04-10,arkansas,confirmed,332053
2021-04-10,arkansas,deaths,5661
2021-04-10,california,confirmed,3696770
2021-04-10,california,deaths,60360
2021-04-10,colorado,confirmed,479514
2021-04-10,colorado,deaths,6209
2021-04-10,connecticut,confirmed,321586
2021-04-10,connecticut,deaths,7944
2021-04-10,delaware,confirmed,98203
2021-04-10,delaware,deaths,1577
2021-04-10,district of columbia,confirmed,45762
2021-04-10,district of columbia,deaths,1081
2021-04-10,florida,confirmed,2118705
2021-04-10,florida,deaths,34013
2021-04-10,georgia,confirmed,1048888
2021-04-10,georgia,deaths,18886
2021-04-10,guam,confirmed,8804
2021-04-10,guam,deaths,137
2021-04-10,hawaii,confirmed,30956
2021-04-10,hawaii,deaths,468
2021-04-10,idaho,confirmed,183258
2021-04-10,idaho,deaths,1995
2021-04-10,illinois,confirmed,1280295
2021-04-10,illinois,deaths,23777
2021-04-10,indiana,confirmed,700830
2021-04-10,indiana,deaths,13138
2021-04-10,iowa,confirmed,356509
2021-04-10,iowa,deaths,5857
2021-04-10,kansas,confirmed,306518
2021-04-10,kansas,deaths,4938
2021-04-10,kentucky,confirmed,435930
2021-04-10,kentucky,deaths,6344
2021-04-10,louisiana,confirmed,448838
2021-04-10,louisiana,deaths,10216
2021-04-10,maine,confirmed,53745
2021-04-10,maine,deaths,750
2021-04-10,maryland,confirmed,425433
2021-04-10,maryland,deaths,8444
2021-04-10,massachusetts,confirmed,657578
2021-04-10,massachusetts,deaths,17379
2021-04-10,michigan,confirmed,819775
2021-04-10,michigan,deaths,17552
2021-04-10,minnesota,confirmed,540355
2021-04-10,minnesota,deaths,7022
2021-04-10,mississippi,confirmed,307332
2021-04-10,mississippi,deaths,7095
2021-04-10,missouri,confirmed,595098
2021-04-10,missouri,deaths,9006
2021-04-10,montana,confirmed,106205
2021-04-10,montana,deaths,1523
2021-04-10,nebraska,confirmed,214010
2021-04-10,nebraska,deaths,2327
2021-04-10,nevada,confirmed,307704
2021-04-10,nevada,deaths,5332
2021-04-10,new hampshire,confirmed,88446
2021-04-10,new hampshire,deaths,1256
2021-04-10,new jersey,confirmed,950103
2021-04-10,new jersey,deaths,24859
2021-04-10,new mexico,confirmed,193368
2021-04-10,new mexico,deaths,3978
2021-04-10,new york,confirmed,1948232
2021-04-10,new york,deaths,50527
2021-04-10,north carolina,confirmed,930371
2021-04-10,north carolina,deaths,12274
2021-04-10,north dakota,confirmed,104732
2021-04-10,north dakota,deaths,1502
2021-04-10,northern mariana islands,confirmed,160
2021-04-10,northern mariana islands,deaths,2
2021-04-10,ohio,confirmed,1037600
2021-04-10,ohio,deaths,18827
2021-04-10,oklahoma,confirmed,442805
2021-04-10,oklahoma,deaths,6669
2021-04-10,oregon,confirmed,170085
2021-04-10,oregon,deaths,2451
2021-04-10,pennsylvania,confirmed,1073909
2021-04-10,pennsylvania,deaths,25457
2021-04-10,puerto rico,confirmed,146815
2021-04-10,puerto rico,deaths,2152
2021-04-10,rhode island,confirmed,141097
2021-04-10,rhode island,deaths,2638
2021-04-10,south carolina,confirmed,561773
2021-04-10,south carolina,deaths,9273
2021-04-10,south dakota,confirmed,119705
2021-04-10,south dakota,deaths,1946
2021-04-10,tennessee,confirmed,807996
2021-04-10,tennessee,deaths,11900
2021-04-10,texas,confirmed,2825847
2021-04-10,texas,deaths,49342
2021-04-10,utah,confirmed,389821
2021-04-10,utah,deaths,2159
2021-04-10,vermont,confirmed,20965
2021-04-10,vermont,deaths,231
2021-04-10,virgin islands,confirmed,2971
2021-04-10,virgin islands,deaths,26
2021-04-10,virginia,confirmed,634325
2021-04-10,virginia,deaths,10458
2021-04-10,washington,confirmed,377979
2021-04-10,washington,deaths,5373
2021-04-10,west virginia,confirmed,145754
2021-04-10,west virginia,deaths,2742
2021-04-10,wisconsin,confirmed,645081
2021-04-10,wisconsin,deaths,7380
2021-04-10,wyoming,confirmed,56873
2021-04-10,wyoming,deaths,701
2021-04-11,alabama,confirmed,518899
2021-04-11,alabama,deaths,10712
2021-04-11,alaska,confirmed,64259
2021-04-11,alaska,deaths,299
2021-04-11,arizona,confirmed,849561
2021-04-11,arizona,deaths,17086
2021-04-11,arkansas,confirmed,332153
2021-04-11,arkansas,deaths,5661
2021-04-11,california,confirmed,3700665
2021-04-11,california,deaths,60445
2021-04-11,colorado,confirmed,481331
2021-04-11,colorado,deaths,6210
2021-04-11,connecticut,confirmed,321586
2021-04-11,connecticut,deaths,7944
2021-04-11,delaware,confirmed,98570
2021-04-11,delaware,deaths,1578
2021-04-11,district of columbia,confirmed,45830
2021-04-11,district of columbia,deaths,1081
2021-04-11,florida,confirmed,2124225
2021-04-11,florida,deaths,34020
2021-04-11,georgia,confirmed,1049961
2021-04-11,georgia,deaths,18886
2021-04-11,guam,confirmed,8806
2021-04-11,guam,deaths,137
2021-04-11,hawaii,confirmed,31045
2021-04-11,hawaii,deaths,468
2021-04-11,idaho,confirmed,183258
2021-04-11,idaho,deaths,1995
2021-04-11,illinois,confirmed,1283110
2021-04-11,illinois,deaths,23793
2021-04-11,indiana,confirmed,701988
2021-04-11,indiana,deaths,13148
2021-04-11,iowa,confirmed,357019
2021-04-11,iowa,deaths,5857
2021-04-11,kansas,confirmed,306518
2021-04-11,kansas,deaths,4938
2021-04-11,kentucky,confirmed,436395
2021-04-11,kentucky,deaths,6350
2021-04-11,louisiana,confirmed,448838
2021-04-11,louisiana,deaths,10216
2021-04-11,maine,confirmed,53960
2021-04-11,maine,deaths,750
2021-04-11,maryland,confirmed,426916
2021-04-11,maryland,deaths,8455
2021-04-11,massachusetts,confirmed,659569
2021-04-11,massachusetts,deaths,17387
2021-04-11,michigan,confirmed,819977
2021-04-11,michigan,deaths,17552
2021-04-11,minnesota,confirmed,542131
2021-04-11,minnesota,deaths,7035
2021-04-11,mississippi,confirmed,307449
2021-04-11,mississippi,deaths,7096
2021-04-11,missouri,confirmed,595502
2021-04-11,missouri,deaths,9007
2021-04-11,montana,confirmed,106231
2021-04-11,montana,deaths,1523
2021-04-11,nebraska,confirmed,214207
2021-04-11,nebraska,deaths,2328
2021-04-11,nevada,confirmed,308024
2021-04-11,nevada,deaths,5332
2021-04-11,new hampshire,confirmed,88854
2021-04-11,new hampshire,deaths,1257
2021-04-11,new jersey,confirmed,953490
2021-04-11,new jersey,deaths,24870
2021-04-11,new mexico,confirmed,193368
2021-04-11,new mexico,deaths,3978
2021-04-11,new york,confirmed,1954809
2021-04-11,new york,deaths,50610
2021-04-11,north carolina,confirmed,930470
2021-04-11,north carolina,deaths,12276
2021-04-11,north dakota,confirmed,104776
2021-04-11,north dakota,deaths,1502
2021-04-11,northern mariana islands,confirmed,160
2021-04-11,northern mariana islands,deaths,2
2021-04-11,ohio,confirmed,1039455
2021-04-11,ohio,deaths,18827
2021-04-11,oklahoma,confirmed,442805
2021-04-11,oklahoma,deaths,6669
2021-04-11,oregon,confirmed,170568
2021-04-11,oregon,deaths,2451
2021-04-11,pennsylvania,confirmed,1077271
2021-04-11,pennsylvania,deaths,25459
2021-04-11,puerto rico,confirmed,147812
2021-04-11,puerto rico,deaths,2154
2021-04-11,rhode island,confirmed,141097
2021-04-11,rhode island,deaths,2638
2021-04-11,south carolina,confirmed,562691
2021-04-11,south carolina,deaths,9276
2021-04-11,south dakota,confirmed,119705
2021-04-11,south dakota,deaths,1946
2021-04-11,tennessee,confirmed,808060
2021-04-11,tennessee,deaths,11900
2021-04-11,texas,confirmed,2827316
2021-04-11,texas,deaths,49366
2021-04-11,utah,confirmed,390165
2021-04-11,utah,deaths,2159
2021-04-11,vermont,confirmed,21202
2021-04-11,vermont,deaths,231
2021-04-11,virgin islands,confirmed,2971
2021-04-11,virgin islands,deaths,26
2021-04-11,virginia,confirmed,635552
2021-04-11,virginia,deaths,10472
2021-04-11,washington,confirmed,378052
2021-04-11,washington,deaths,5373
2021-04-11,west virginia,confirmed,146169
2021-04-11,west virginia,deaths,2745
2021-04-11,wisconsin,confirmed,645693
2021-04-11,wisconsin,deaths,7381
2021-04-11,wyoming,confirmed,56873
2021-04-11,wyoming,deaths,701
2021-04-12,alabama,confirmed,519071
2021-04-12,alabama,deaths,10712
2021-04-12,alaska,confirmed,64655
2021-04-12,alaska,deaths,300
2021-04-12,arizona,confirmed,850246
2021-04-12,arizona,deaths,17086
2021-04-12,arkansas,confirmed,332222
2021-04-12,arkansas,deaths,5665
2021-04-12,california,confirmed,3704165
2021-04-12,california,deaths,60483
2021-04-12,colorado,confirmed,482471
2021-04-12,colorado,deaths,6209
2021-04-12,connecticut,confirmed,324571
2021-04-12,connecticut,deaths,7957
2021-04-12,delaware,confirmed,98925
2021-04-12,delaware,deaths,1581
2021-04-12,district of columbia,confirmed,45903
2021-04-12,district of columbia,deaths,1084
2021-04-12,florida,confirmed,2125838
2021-04-12,florida,deaths,34055
2021-04-12,georgia,confirmed,1050915
2021-04-12,georgia,deaths,18920
2021-04-12,guam,confirmed,8811
2021-04-12,guam,deaths,137
2021-04-12,hawaii,confirmed,31113
2021-04-12,hawaii,deaths,468
2021-04-12,idaho,confirmed,183840
2021-04-12,idaho,deaths,2001
2021-04-12,illinois,confirmed,1285780
2021-04-12,illinois,deaths,23809
2021-04-12,indiana,confirmed,703118
2021-04-12,indiana,deaths,13151
2021-04-12,iowa,confirmed,357197
2021-04-12,iowa,deaths,5857
2021-04-12,kansas,confirmed,306998
2021-04-12,kansas,deaths,4930
2021-04-12,kentucky,confirmed,436825
2021-04-12,kentucky,deaths,6355
2021-04-12,louisiana,confirmed,449827
2021-04-12,louisiana,deaths,10241
2021-04-12,maine,confirmed,54256
2021-04-12,maine,deaths,751
2021-04-12,maryland,confirmed,427901
2021-04-12,maryland,deaths,8470
2021-04-12,massachusetts,confirmed,661101
2021-04-12,massachusetts,deaths,17406
2021-04-12,michigan,confirmed,830646
2021-04-12,michigan,deaths,17566
2021-04-12,minnesota,confirmed,544124
2021-04-12,minnesota,deaths,7037
2021-04-12,mississippi,confirmed,307519
2021-04-12,mississippi,deaths,7096
2021-04-12,missouri,confirmed,596027
2021-04-12,missouri,deaths,9010
2021-04-12,montana,confirmed,106360
2021-04-12,montana,deaths,1526
2021-04-12,nebraska,confirmed,214351
2021-04-12,nebraska,deaths,2332
2021-04-12,nevada,confirmed,308343
2021-04-12,nevada,deaths,5332
2021-04-12,new hampshire,confirmed,89229
2021-04-12,new hampshire,deaths,1257
2021-04-12,new jersey,confirmed,955966
2021-04-12,new jersey,deaths,24896
2021-04-12,new mexico,confirmed,193987
2021-04-12,new mexico,deaths,3981
2021-04-12,new york,confirmed,1960567
2021-04-12,new york,deaths,50693
2021-04-12,north carolina,confirmed,936163
2021-04-12,north carolina,deaths,12320
2021-04-12,north dakota,confirmed,104839
2021-04-12,north dakota,deaths,1502
2021-04-12,northern mariana islands,confirmed,160
2021-04-12,northern mariana islands,deaths,2
2021-04-12,ohio,confirmed,1041389
2021-04-12,ohio,deaths,18827
2021-04-12,oklahoma,confirmed,443773
2021-04-12,oklahoma,deaths,6669
2021-04-12,oregon,confirmed,170937
2021-04-12,oregon,deaths,2455
2021-04-12,pennsylvania,confirmed,1080998
2021-04-12,pennsylvania,deaths,25460
2021-04-12,puerto rico,confirmed,148914
2021-04-12,puerto rico,deaths,2155
2021-04-12,rhode island,confirmed,141097
2021-04-12,rhode island,deaths,2638
2021-04-12,south carolina,confirmed,563427
2021-04-12,south carolina,deaths,9276
2021-04-12,south dakota,confirmed,119892
2021-04-12,south dakota,deaths,1947
2021-04-12,tennessee,confirmed,810376
2021-04-12,tennessee,deaths,11914
2021-04-12,texas,confirmed,2832869
2021-04-12,texas,deaths,49390
2021-04-12,utah,confirmed,390350
2021-04-12,utah,deaths,2159
2021-04-12,vermont,confirmed,21291
2021-04-12,vermont,deaths,233
2021-04-12,virgin islands,confirmed,2998
2021-04-12,virgin islands,deaths,26
2021-04-12,virginia,confirmed,636862
2021-04-12,virginia,deaths,10486
2021-04-12,washington,confirmed,380554
2021-04-12,washington,deaths,5380
2021-04-12,west virginia,confirmed,146462
2021-04-12,west virginia,deaths,2745
2021-04-12,wisconsin,confirmed,646176
2021-04-12,wisconsin,deaths,7384
2021-04-12,wyoming,confirmed,56988
2021-04-12,wyoming,deaths,701
2021-04-13,alabama,confirmed,520503
2021-04-13,alabama,deaths,10722
2021-04-13,alaska,confirmed,64809
2021-04-13,alaska,deaths,300
2021-04-13,arizona,confirmed,850860
2021-04-13,arizona,deaths,17105
2021-04-13,arkansas,confirmed,332446
2021-04-13,arkansas,deaths,5673
2021-04-13,california,confirmed,3706768
2021-04-13,california,deaths,60534
2021-04-13,colorado,confirmed,484079
2021-04-13,colorado,deaths,6306
2021-04-13,connecticut,confirmed,325689
2021-04-13,connecticut,deaths,7974
2021-04-13,delaware,confirmed,99135
2021-04-13,delaware,deaths,1587
2021-04-13,district of columbia,confirmed,46016
2021-04-13,district of columbia,deaths,1085
2021-04-13,florida,confirmed,2134906
2021-04-13,florida,deaths,34119
